,Unnamed: 0,시간대구분,행정동코드,총생활인구수,시도명,시군구명,행정동명,년,월
8857,8857,1,11170630,519,서울,용산구,이촌1동,2018,12
8858,8858,1,11170640,379,서울,용산구,이촌2동,2018,12
8859,8859,1,11170650,1624,서울,용산구,이태원1동,2018,12
8860,8860,1,11170660,711,서울,용산구,이태원2동,2018,12
8861,8861,1,11170685,796,서울,용산구,한남동,2018,12
8862,8862,1,11170690,589,서울,용산구,서빙고동,2018,12
8863,8863,1,11170700,438,서울,용산구,보광동,2018,12
8864,8864,2,11170510,456,서울,용산구,후암동,2018,12
8865,8865,2,11170520,469,서울,용산구,용산2가동,2018,12
8866,8866,2,11170530,755,서울,용산구,남영동,2018,12
8867,8867,2,11170555,606,서울,용산구,청파동,2018,12
8868,8868,2,11170560,598,서울,용산구,원효로1동,2018,12
8869,8869,2,11170570,464,서울,용산구,원효로2동,2018,12
8870,8870,2,11170580,480,서울,용산구,효창동,2018,12
8871,8871,2,11170590,565,서울,용산구,용문동,2018,12
8872,8872,2,11170625,950,서울,용산구,한강로동,2018,12
8873,8873,2,11170630,519,서울,용산구,이촌1동,2018,12
8874,8874,2,11170640,375,서울,용산구,이촌2동,2018,12
8875,8875,2,11170650,1532,서울,용산구,이태원1동,2018,12
8876,8876,2,11170660,706,서울,용산구,이태원2동,2018,12
8877,8877,2,11170685,787,서울,용산구,한남동,2018,12
8878,8878,2,11170690,586,서울,용산구,서빙고동,2018,12
8879,8879,2,11170700,442,서울,용산구,보광동,2018,12
8880,8880,3,11170510,458,서울,용산구,후암동,2018,12
8881,8881,3,11170520,471,서울,용산구,용산2가동,2018,12
8882,8882,3,11170530,748,서울,용산구,남영동,2018,12
8883,8883,3,11170555,606,서울,용산구,청파동,2018,12
8884,8884,3,11170560,601,서울,용산구,원효로1동,2018,12
8885,8885,3,11170570,467,서울,용산구,원효로2동,2018,12
8886,8886,3,11170580,484,서울,용산구,효창동,2018,12
8887,8887,3,11170590,569,서울,용산구,용문동,2018,12
8888,8888,3,11170625,950,서울,용산구,한강로동,2018,12
8889,8889,3,11170630,519,서울,용산구,이촌1동,2018,12
8890,8890,3,11170640,376,서울,용산구,이촌2동,2018,12
8891,8891,3,11170650,1428,서울,용산구,이태원1동,2018,12
8892,8892,3,11170660,707,서울,용산구,이태원2동,2018,12
8893,8893,3,11170685,773,서울,용산구,한남동,2018,12
8894,8894,3,11170690,589,서울,용산구,서빙고동,2018,12
8895,8895,3,11170700,445,서울,용산구,보광동,2018,12
8896,8896,4,11170510,457,서울,용산구,후암동,2018,12
8897,8897,4,11170520,479,서울,용산구,용산2가동,2018,12
8898,8898,4,11170530,775,서울,용산구,남영동,2018,12
8899,8899,4,11170555,605,서울,용산구,청파동,2018,12
8900,8900,4,11170560,606,서울,용산구,원효로1동,2018,12
8901,8901,4,11170570,465,서울,용산구,원효로2동,2018,12
8902,8902,4,11170580,487,서울,용산구,효창동,2018,12
8903,8903,4,11170590,566,서울,용산구,용문동,2018,12
8904,8904,4,11170625,964,서울,용산구,한강로동,2018,12
8905,8905,4,11170630,522,서울,용산구,이촌1동,2018,12
8906,8906,4,11170640,372,서울,용산구,이촌2동,2018,12
8907,8907,4,11170650,1301,서울,용산구,이태원1동,2018,12
8908,8908,4,11170660,705,서울,용산구,이태원2동,2018,12
8909,8909,4,11170685,765,서울,용산구,한남동,2018,12
8910,8910,4,11170690,600,서울,용산구,서빙고동,2018,12
8911,8911,4,11170700,448,서울,용산구,보광동,2018,12
8912,8912,5,11170510,454,서울,용산구,후암동,2018,12
8913,8913,5,11170520,474,서울,용산구,용산2가동,2018,12
8914,8914,5,11170530,805,서울,용산구,남영동,2018,12
8915,8915,5,11170555,606,서울,용산구,청파동,2018,12
8916,8916,5,11170560,606,서울,용산구,원효로1동,2018,12
8917,8917,5,11170570,463,서울,용산구,원효로2동,2018,12
8918,8918,5,11170580,492,서울,용산구,효창동,2018,12
8919,8919,5,11170590,566,서울,용산구,용문동,2018,12
8920,8920,5,11170625,1011,서울,용산구,한강로동,2018,12
8921,8921,5,11170630,538,서울,용산구,이촌1동,2018,12
8922,8922,5,11170640,388,서울,용산구,이촌2동,2018,12
8923,8923,5,11170650,1188,서울,용산구,이태원1동,2018,12
8924,8924,5,11170660,710,서울,용산구,이태원2동,2018,12
8925,8925,5,11170685,770,서울,용산구,한남동,2018,12
8926,8926,5,11170690,632,서울,용산구,서빙고동,2018,12
8927,8927,5,11170700,444,서울,용산구,보광동,2018,12
8928,8928,6,11170510,449,서울,용산구,후암동,2018,12
8929,8929,6,11170520,472,서울,용산구,용산2가동,2018,12
8930,8930,6,11170530,901,서울,용산구,남영동,2018,12
8931,8931,6,11170555,609,서울,용산구,청파동,2018,12
8932,8932,6,11170560,623,서울,용산구,원효로1동,2018,12
8933,8933,6,11170570,459,서울,용산구,원효로2동,2018,12
8934,8934,6,11170580,509,서울,용산구,효창동,2018,12
8935,8935,6,11170590,548,서울,용산구,용문동,2018,12
8936,8936,6,11170625,1120,서울,용산구,한강로동,2018,12
8937,8937,6,11170630,546,서울,용산구,이촌1동,2018,12
8938,8938,6,11170640,403,서울,용산구,이촌2동,2018,12
8939,8939,6,11170650,1095,서울,용산구,이태원1동,2018,12
8940,8940,6,11170660,705,서울,용산구,이태원2동,2018,12
8941,8941,6,11170685,795,서울,용산구,한남동,2018,12
8942,8942,6,11170690,659,서울,용산구,서빙고동,2018,12
8943,8943,6,11170700,436,서울,용산구,보광동,2018,12
8944,8944,7,11170510,441,서울,용산구,후암동,2018,12
8945,8945,7,11170520,475,서울,용산구,용산2가동,2018,12
8946,8946,7,11170530,1121,서울,용산구,남영동,2018,12
8947,8947,7,11170555,623,서울,용산구,청파동,2018,12
8948,8948,7,11170560,639,서울,용산구,원효로1동,2018,12
8949,8949,7,11170570,452,서울,용산구,원효로2동,2018,12
8950,8950,7,11170580,518,서울,용산구,효창동,2018,12
8951,8951,7,11170590,520,서울,용산구,용문동,2018,12
8952,8952,7,11170625,1313,서울,용산구,한강로동,2018,12
8953,8953,7,11170630,550,서울,용산구,이촌1동,2018,12
8954,8954,7,11170640,393,서울,용산구,이촌2동,2018,12
8955,8955,7,11170650,1064,서울,용산구,이태원1동,2018,12
8956,8956,7,11170660,701,서울,용산구,이태원2동,2018,12
8957,8957,7,11170685,835,서울,용산구,한남동,2018,12
8958,8958,7,11170690,704,서울,용산구,서빙고동,2018,12
8959,8959,7,11170700,424,서울,용산구,보광동,2018,12
8960,8960,8,11170510,423,서울,용산구,후암동,2018,12
8961,8961,8,11170520,466,서울,용산구,용산2가동,2018,12
8962,8962,8,11170530,1389,서울,용산구,남영동,2018,12
8963,8963,8,11170555,625,서울,용산구,청파동,2018,12
8964,8964,8,11170560,662,서울,용산구,원효로1동,2018,12
8965,8965,8,11170570,439,서울,용산구,원효로2동,2018,12
8966,8966,8,11170580,545,서울,용산구,효창동,2018,12
8967,8967,8,11170590,484,서울,용산구,용문동,2018,12
8968,8968,8,11170625,1574,서울,용산구,한강로동,2018,12
8969,8969,8,11170630,543,서울,용산구,이촌1동,2018,12
8970,8970,8,11170640,383,서울,용산구,이촌2동,2018,12
8971,8971,8,11170650,1089,서울,용산구,이태원1동,2018,12
8972,8972,8,11170660,657,서울,용산구,이태원2동,2018,12
8973,8973,8,11170685,867,서울,용산구,한남동,2018,12
8974,8974,8,11170690,730,서울,용산구,서빙고동,2018,12
8975,8975,8,11170700,406,서울,용산구,보광동,2018,12
8976,8976,9,11170510,411,서울,용산구,후암동,2018,12
8977,8977,9,11170520,459,서울,용산구,용산2가동,2018,12
8978,8978,9,11170530,1554,서울,용산구,남영동,2018,12
8979,8979,9,11170555,633,서울,용산구,청파동,2018,12
8980,8980,9,11170560,687,서울,용산구,원효로1동,2018,12
8981,8981,9,11170570,429,서울,용산구,원효로2동,2018,12
8982,8982,9,11170580,558,서울,용산구,효창동,2018,12
8983,8983,9,11170590,459,서울,용산구,용문동,2018,12
8984,8984,9,11170625,1812,서울,용산구,한강로동,2018,12
8985,8985,9,11170630,534,서울,용산구,이촌1동,2018,12
8986,8986,9,11170640,360,서울,용산구,이촌2동,2018,12
8987,8987,9,11170650,1125,서울,용산구,이태원1동,2018,12
8988,8988,9,11170660,647,서울,용산구,이태원2동,2018,12
8989,8989,9,11170685,880,서울,용산구,한남동,2018,12
8990,8990,9,11170690,775,서울,용산구,서빙고동,2018,12
8991,8991,9,11170700,391,서울,용산구,보광동,2018,12
8992,8992,10,11170510,397,서울,용산구,후암동,2018,12
8993,8993,10,11170520,461,서울,용산구,용산2가동,2018,12
8994,8994,10,11170530,1636,서울,용산구,남영동,2018,12
8995,8995,10,11170555,630,서울,용산구,청파동,2018,12
8996,8996,10,11170560,700,서울,용산구,원효로1동,2018,12
8997,8997,10,11170570,417,서울,용산구,원효로2동,2018,12
8998,8998,10,11170580,555,서울,용산구,효창동,2018,12
8999,8999,10,11170590,451,서울,용산구,용문동,2018,12
9000,9000,10,11170625,2021,서울,용산구,한강로동,2018,12
9001,9001,10,11170630,530,서울,용산구,이촌1동,2018,12
9002,9002,10,11170640,377,서울,용산구,이촌2동,2018,12
9003,9003,10,11170650,1181,서울,용산구,이태원1동,2018,12
9004,9004,10,11170660,641,서울,용산구,이태원2동,2018,12
9005,9005,10,11170685,903,서울,용산구,한남동,2018,12
9006,9006,10,11170690,816,서울,용산구,서빙고동,2018,12
9007,9007,10,11170700,376,서울,용산구,보광동,2018,12
9008,9008,11,11170510,386,서울,용산구,후암동,2018,12
9009,9009,11,11170520,465,서울,용산구,용산2가동,2018,12
9010,9010,11,11170530,1758,서울,용산구,남영동,2018,12
9011,9011,11,11170555,634,서울,용산구,청파동,2018,12
9012,9012,11,11170560,717,서울,용산구,원효로1동,2018,12
9013,9013,11,11170570,405,서울,용산구,원효로2동,2018,12
9014,9014,11,11170580,539,서울,용산구,효창동,2018,12
9015,9015,11,11170590,428,서울,용산구,용문동,2018,12
9016,9016,11,11170625,2244,서울,용산구,한강로동,2018,12
9017,9017,11,11170630,526,서울,용산구,이촌1동,2018,12
9018,9018,11,11170640,340,서울,용산구,이촌2동,2018,12
9019,9019,11,11170650,1240,서울,용산구,이태원1동,2018,12
9020,9020,11,11170660,645,서울,용산구,이태원2동,2018,12
9021,9021,11,11170685,909,서울,용산구,한남동,2018,12
9022,9022,11,11170690,817,서울,용산구,서빙고동,2018,12
9023,9023,11,11170700,363,서울,용산구,보광동,2018,12
9024,9024,12,11170510,381,서울,용산구,후암동,2018,12
9025,9025,12,11170520,472,서울,용산구,용산2가동,2018,12
9026,9026,12,11170530,1833,서울,용산구,남영동,2018,12
9027,9027,12,11170555,631,서울,용산구,청파동,2018,12
9028,9028,12,11170560,704,서울,용산구,원효로1동,2018,12
9029,9029,12,11170570,390,서울,용산구,원효로2동,2018,12
9030,9030,12,11170580,517,서울,용산구,효창동,2018,12
9031,9031,12,11170590,421,서울,용산구,용문동,2018,12
9032,9032,12,11170625,2425,서울,용산구,한강로동,2018,12
9033,9033,12,11170630,523,서울,용산구,이촌1동,2018,12
9034,9034,12,11170640,331,서울,용산구,이촌2동,2018,12
9035,9035,12,11170650,1333,서울,용산구,이태원1동,2018,12
9036,9036,12,11170660,639,서울,용산구,이태원2동,2018,12
9037,9037,12,11170685,901,서울,용산구,한남동,2018,12
9038,9038,12,11170690,814,서울,용산구,서빙고동,2018,12
9039,9039,12,11170700,353,서울,용산구,보광동,2018,12
9040,9040,13,11170510,372,서울,용산구,후암동,2018,12
9041,9041,13,11170520,472,서울,용산구,용산2가동,2018,12
9042,9042,13,11170530,1893,서울,용산구,남영동,2018,12
9043,9043,13,11170555,622,서울,용산구,청파동,2018,12
9044,9044,13,11170560,684,서울,용산구,원효로1동,2018,12
9045,9045,13,11170570,387,서울,용산구,원효로2동,2018,12
9046,9046,13,11170580,513,서울,용산구,효창동,2018,12
9047,9047,13,11170590,418,서울,용산구,용문동,2018,12
9048,9048,13,11170625,2552,서울,용산구,한강로동,2018,12
9049,9049,13,11170630,505,서울,용산구,이촌1동,2018,12
9050,9050,13,11170640,336,서울,용산구,이촌2동,2018,12
9051,9051,13,11170650,1387,서울,용산구,이태원1동,2018,12
9052,9052,13,11170660,648,서울,용산구,이태원2동,2018,12
9053,9053,13,11170685,944,서울,용산구,한남동,2018,12
9054,9054,13,11170690,830,서울,용산구,서빙고동,2018,12
9055,9055,13,11170700,345,서울,용산구,보광동,2018,12
9056,9056,14,11170510,373,서울,용산구,후암동,2018,12
9057,9057,14,11170520,470,서울,용산구,용산2가동,2018,12
9058,9058,14,11170530,1946,서울,용산구,남영동,2018,12
9059,9059,14,11170555,612,서울,용산구,청파동,2018,12
9060,9060,14,11170560,689,서울,용산구,원효로1동,2018,12
9061,9061,14,11170570,390,서울,용산구,원효로2동,2018,12
9062,9062,14,11170580,510,서울,용산구,효창동,2018,12
9063,9063,14,11170590,411,서울,용산구,용문동,2018,12
9064,9064,14,11170625,2554,서울,용산구,한강로동,2018,12
9065,9065,14,11170630,499,서울,용산구,이촌1동,2018,12
9066,9066,14,11170640,344,서울,용산구,이촌2동,2018,12
9067,9067,14,11170650,1434,서울,용산구,이태원1동,2018,12
9068,9068,14,11170660,661,서울,용산구,이태원2동,2018,12
9069,9069,14,11170685,972,서울,용산구,한남동,2018,12
9070,9070,14,11170690,858,서울,용산구,서빙고동,2018,12
9071,9071,14,11170700,340,서울,용산구,보광동,2018,12
9072,9072,15,11170510,372,서울,용산구,후암동,2018,12
9073,9073,15,11170520,466,서울,용산구,용산2가동,2018,12
9074,9074,15,11170530,1918,서울,용산구,남영동,2018,12
9075,9075,15,11170555,610,서울,용산구,청파동,2018,12
9076,9076,15,11170560,661,서울,용산구,원효로1동,2018,12
9077,9077,15,11170570,386,서울,용산구,원효로2동,2018,12
9078,9078,15,11170580,508,서울,용산구,효창동,2018,12
9079,9079,15,11170590,416,서울,용산구,용문동,2018,12
9080,9080,15,11170625,2626,서울,용산구,한강로동,2018,12
9081,9081,15,11170630,512,서울,용산구,이촌1동,2018,12
9082,9082,15,11170640,348,서울,용산구,이촌2동,2018,12
9083,9083,15,11170650,1484,서울,용산구,이태원1동,2018,12
9084,9084,15,11170660,668,서울,용산구,이태원2동,2018,12
9085,9085,15,11170685,986,서울,용산구,한남동,2018,12
9086,9086,15,11170690,865,서울,용산구,서빙고동,2018,12
9087,9087,15,11170700,346,서울,용산구,보광동,2018,12
9088,9088,16,11170510,370,서울,용산구,후암동,2018,12
9089,9089,16,11170520,466,서울,용산구,용산2가동,2018,12
9090,9090,16,11170530,1834,서울,용산구,남영동,2018,12
9091,9091,16,11170555,603,서울,용산구,청파동,2018,12
9092,9092,16,11170560,677,서울,용산구,원효로1동,2018,12
9093,9093,16,11170570,391,서울,용산구,원효로2동,2018,12
9094,9094,16,11170580,510,서울,용산구,효창동,2018,12
9095,9095,16,11170590,421,서울,용산구,용문동,2018,12
9096,9096,16,11170625,2543,서울,용산구,한강로동,2018,12
9097,9097,16,11170630,515,서울,용산구,이촌1동,2018,12
9098,9098,16,11170640,372,서울,용산구,이촌2동,2018,12
9099,9099,16,11170650,1590,서울,용산구,이태원1동,2018,12
9100,9100,16,11170660,684,서울,용산구,이태원2동,2018,12
9101,9101,16,11170685,1018,서울,용산구,한남동,2018,12
9102,9102,16,11170690,849,서울,용산구,서빙고동,2018,12
9103,9103,16,11170700,350,서울,용산구,보광동,2018,12
9104,9104,17,11170510,367,서울,용산구,후암동,2018,12
9105,9105,17,11170520,469,서울,용산구,용산2가동,2018,12
9106,9106,17,11170530,1821,서울,용산구,남영동,2018,12
9107,9107,17,11170555,585,서울,용산구,청파동,2018,12
9108,9108,17,11170560,660,서울,용산구,원효로1동,2018,12
9109,9109,17,11170570,384,서울,용산구,원효로2동,2018,12
9110,9110,17,11170580,514,서울,용산구,효창동,2018,12
9111,9111,17,11170590,430,서울,용산구,용문동,2018,12
9112,9112,17,11170625,2455,서울,용산구,한강로동,2018,12
9113,9113,17,11170630,524,서울,용산구,이촌1동,2018,12
9114,9114,17,11170640,388,서울,용산구,이촌2동,2018,12
9115,9115,17,11170650,1740,서울,용산구,이태원1동,2018,12
9116,9116,17,11170660,695,서울,용산구,이태원2동,2018,12
9117,9117,17,11170685,996,서울,용산구,한남동,2018,12
9118,9118,17,11170690,860,서울,용산구,서빙고동,2018,12
9119,9119,17,11170700,359,서울,용산구,보광동,2018,12
9120,9120,18,11170510,364,서울,용산구,후암동,2018,12
9121,9121,18,11170520,490,서울,용산구,용산2가동,2018,12
9122,9122,18,11170530,1674,서울,용산구,남영동,2018,12
9123,9123,18,11170555,585,서울,용산구,청파동,2018,12
9124,9124,18,11170560,630,서울,용산구,원효로1동,2018,12
9125,9125,18,11170570,375,서울,용산구,원효로2동,2018,12
9126,9126,18,11170580,521,서울,용산구,효창동,2018,12
9127,9127,18,11170590,441,서울,용산구,용문동,2018,12
9128,9128,18,11170625,2277,서울,용산구,한강로동,2018,12
9129,9129,18,11170630,514,서울,용산구,이촌1동,2018,12
9130,9130,18,11170640,367,서울,용산구,이촌2동,2018,12
9131,9131,18,11170650,1944,서울,용산구,이태원1동,2018,12
9132,9132,18,11170660,737,서울,용산구,이태원2동,2018,12
9133,9133,18,11170685,990,서울,용산구,한남동,2018,12
9134,9134,18,11170690,840,서울,용산구,서빙고동,2018,12
9135,9135,18,11170700,359,서울,용산구,보광동,2018,12
9136,9136,19,11170510,377,서울,용산구,후암동,2018,12
9137,9137,19,11170520,488,서울,용산구,용산2가동,2018,12
9138,9138,19,11170530,1507,서울,용산구,남영동,2018,12
9139,9139,19,11170555,590,서울,용산구,청파동,2018,12
9140,9140,19,11170560,600,서울,용산구,원효로1동,2018,12
9141,9141,19,11170570,379,서울,용산구,원효로2동,2018,12
9142,9142,19,11170580,527,서울,용산구,효창동,2018,12
9143,9143,19,11170590,455,서울,용산구,용문동,2018,12
9144,9144,19,11170625,2073,서울,용산구,한강로동,2018,12
9145,9145,19,11170630,503,서울,용산구,이촌1동,2018,12
9146,9146,19,11170640,337,서울,용산구,이촌2동,2018,12
9147,9147,19,11170650,2145,서울,용산구,이태원1동,2018,12
9148,9148,19,11170660,761,서울,용산구,이태원2동,2018,12
9149,9149,19,11170685,976,서울,용산구,한남동,2018,12
9150,9150,19,11170690,789,서울,용산구,서빙고동,2018,12
9151,9151,19,11170700,363,서울,용산구,보광동,2018,12
9152,9152,20,11170510,385,서울,용산구,후암동,2018,12
9153,9153,20,11170520,495,서울,용산구,용산2가동,2018,12
9154,9154,20,11170530,1399,서울,용산구,남영동,2018,12
9155,9155,20,11170555,595,서울,용산구,청파동,2018,12
9156,9156,20,11170560,596,서울,용산구,원효로1동,2018,12
9157,9157,20,11170570,381,서울,용산구,원효로2동,2018,12
9158,9158,20,11170580,534,서울,용산구,효창동,2018,12
9159,9159,20,11170590,473,서울,용산구,용문동,2018,12
9160,9160,20,11170625,1830,서울,용산구,한강로동,2018,12
9161,9161,20,11170630,489,서울,용산구,이촌1동,2018,12
9162,9162,20,11170640,337,서울,용산구,이촌2동,2018,12
9163,9163,20,11170650,2327,서울,용산구,이태원1동,2018,12
9164,9164,20,11170660,773,서울,용산구,이태원2동,2018,12
9165,9165,20,11170685,939,서울,용산구,한남동,2018,12
9166,9166,20,11170690,765,서울,용산구,서빙고동,2018,12
9167,9167,20,11170700,377,서울,용산구,보광동,2018,12
9168,9168,21,11170510,393,서울,용산구,후암동,2018,12
9169,9169,21,11170520,486,서울,용산구,용산2가동,2018,12
9170,9170,21,11170530,1247,서울,용산구,남영동,2018,12
9171,9171,21,11170555,592,서울,용산구,청파동,2018,12
9172,9172,21,11170560,603,서울,용산구,원효로1동,2018,12
9173,9173,21,11170570,384,서울,용산구,원효로2동,2018,12
9174,9174,21,11170580,544,서울,용산구,효창동,2018,12
9175,9175,21,11170590,486,서울,용산구,용문동,2018,12
9176,9176,21,11170625,1629,서울,용산구,한강로동,2018,12
9177,9177,21,11170630,518,서울,용산구,이촌1동,2018,12
9178,9178,21,11170640,353,서울,용산구,이촌2동,2018,12
9179,9179,21,11170650,2485,서울,용산구,이태원1동,2018,12
9180,9180,21,11170660,765,서울,용산구,이태원2동,2018,12
9181,9181,21,11170685,930,서울,용산구,한남동,2018,12
9182,9182,21,11170690,767,서울,용산구,서빙고동,2018,12
9183,9183,21,11170700,391,서울,용산구,보광동,2018,12
9184,9184,22,11170510,406,서울,용산구,후암동,2018,12
9185,9185,22,11170520,484,서울,용산구,용산2가동,2018,12
9186,9186,22,11170530,1132,서울,용산구,남영동,2018,12
9187,9187,22,11170555,598,서울,용산구,청파동,2018,12
9188,9188,22,11170560,600,서울,용산구,원효로1동,2018,12
9189,9189,22,11170570,386,서울,용산구,원효로2동,2018,12
9190,9190,22,11170580,553,서울,용산구,효창동,2018,12
9191,9191,22,11170590,508,서울,용산구,용문동,2018,12
9192,9192,22,11170625,1452,서울,용산구,한강로동,2018,12
9193,9193,22,11170630,527,서울,용산구,이촌1동,2018,12
9194,9194,22,11170640,358,서울,용산구,이촌2동,2018,12
9195,9195,22,11170650,2581,서울,용산구,이태원1동,2018,12
9196,9196,22,11170660,763,서울,용산구,이태원2동,2018,12
9197,9197,22,11170685,890,서울,용산구,한남동,2018,12
9198,9198,22,11170690,713,서울,용산구,서빙고동,2018,12
9199,9199,22,11170700,410,서울,용산구,보광동,2018,12
9200,9200,23,11170510,444,서울,용산구,후암동,2018,12
9201,9201,23,11170520,480,서울,용산구,용산2가동,2018,12
9202,9202,23,11170530,958,서울,용산구,남영동,2018,12
9203,9203,23,11170555,614,서울,용산구,청파동,2018,12
9204,9204,23,11170560,593,서울,용산구,원효로1동,2018,12
9205,9205,23,11170570,446,서울,용산구,원효로2동,2018,12
9206,9206,23,11170580,439,서울,용산구,효창동,2018,12
9207,9207,23,11170590,564,서울,용산구,용문동,2018,12
9208,9208,23,11170625,1027,서울,용산구,한강로동,2018,12
9209,9209,23,11170630,533,서울,용산구,이촌1동,2018,12
9210,9210,23,11170640,353,서울,용산구,이촌2동,2018,12
9211,9211,23,11170650,2581,서울,용산구,이태원1동,2018,12
9212,9212,23,11170660,819,서울,용산구,이태원2동,2018,12
9213,9213,23,11170685,896,서울,용산구,한남동,2018,12
9214,9214,23,11170690,625,서울,용산구,서빙고동,2018,12
9215,9215,23,11170700,447,서울,용산구,보광동,2018,12
9216,9216,0,11170510,455,서울,용산구,후암동,2019,1
9217,9217,0,11170520,470,서울,용산구,용산2가동,2019,1
9218,9218,0,11170530,856,서울,용산구,남영동,2019,1
9219,9219,0,11170555,622,서울,용산구,청파동,2019,1
9220,9220,0,11170560,606,서울,용산구,원효로1동,2019,1
9221,9221,0,11170570,459,서울,용산구,원효로2동,2019,1
9222,9222,0,11170580,477,서울,용산구,효창동,2019,1
9223,9223,0,11170590,546,서울,용산구,용문동,2019,1
9224,9224,0,11170625,1012,서울,용산구,한강로동,2019,1
9225,9225,0,11170630,537,서울,용산구,이촌1동,2019,1
9226,9226,0,11170640,388,서울,용산구,이촌2동,2019,1
9227,9227,0,11170650,1914,서울,용산구,이태원1동,2019,1
9228,9228,0,11170660,725,서울,용산구,이태원2동,2019,1
9229,9229,0,11170685,831,서울,용산구,한남동,2019,1
9230,9230,0,11170690,616,서울,용산구,서빙고동,2019,1
9231,9231,0,11170700,433,서울,용산구,보광동,2019,1
9232,9232,1,11170510,457,서울,용산구,후암동,2019,1
9233,9233,1,11170520,465,서울,용산구,용산2가동,2019,1
9234,9234,1,11170530,771,서울,용산구,남영동,2019,1
9235,9235,1,11170555,601,서울,용산구,청파동,2019,1
9236,9236,1,11170560,597,서울,용산구,원효로1동,2019,1
9237,9237,1,11170570,452,서울,용산구,원효로2동,2019,1
9238,9238,1,11170580,487,서울,용산구,효창동,2019,1
9239,9239,1,11170590,552,서울,용산구,용문동,2019,1
9240,9240,1,11170625,978,서울,용산구,한강로동,2019,1
9241,9241,1,11170630,522,서울,용산구,이촌1동,2019,1
9242,9242,1,11170640,391,서울,용산구,이촌2동,2019,1
9243,9243,1,11170650,1885,서울,용산구,이태원1동,2019,1
9244,9244,1,11170660,713,서울,용산구,이태원2동,2019,1
9245,9245,1,11170685,819,서울,용산구,한남동,2019,1
9246,9246,1,11170690,622,서울,용산구,서빙고동,2019,1
9247,9247,1,11170700,435,서울,용산구,보광동,2019,1
9248,9248,2,11170510,459,서울,용산구,후암동,2019,1
9249,9249,2,11170520,465,서울,용산구,용산2가동,2019,1
9250,9250,2,11170530,759,서울,용산구,남영동,2019,1
9251,9251,2,11170555,604,서울,용산구,청파동,2019,1
9252,9252,2,11170560,602,서울,용산구,원효로1동,2019,1
9253,9253,2,11170570,455,서울,용산구,원효로2동,2019,1
9254,9254,2,11170580,491,서울,용산구,효창동,2019,1
9255,9255,2,11170590,550,서울,용산구,용문동,2019,1
9256,9256,2,11170625,976,서울,용산구,한강로동,2019,1
9257,9257,2,11170630,516,서울,용산구,이촌1동,2019,1
9258,9258,2,11170640,382,서울,용산구,이촌2동,2019,1
9259,9259,2,11170650,1823,서울,용산구,이태원1동,2019,1
9260,9260,2,11170660,700,서울,용산구,이태원2동,2019,1
9261,9261,2,11170685,803,서울,용산구,한남동,2019,1
9262,9262,2,11170690,616,서울,용산구,서빙고동,2019,1
9263,9263,2,11170700,438,서울,용산구,보광동,2019,1
9264,9264,3,11170510,461,서울,용산구,후암동,2019,1
9265,9265,3,11170520,468,서울,용산구,용산2가동,2019,1
9266,9266,3,11170530,754,서울,용산구,남영동,2019,1
9267,9267,3,11170555,605,서울,용산구,청파동,2019,1
9268,9268,3,11170560,603,서울,용산구,원효로1동,2019,1
9269,9269,3,11170570,456,서울,용산구,원효로2동,2019,1
9270,9270,3,11170580,497,서울,용산구,효창동,2019,1
9271,9271,3,11170590,548,서울,용산구,용문동,2019,1
9272,9272,3,11170625,976,서울,용산구,한강로동,2019,1
9273,9273,3,11170630,517,서울,용산구,이촌1동,2019,1
9274,9274,3,11170640,382,서울,용산구,이촌2동,2019,1
9275,9275,3,11170650,1714,서울,용산구,이태원1동,2019,1
9276,9276,3,11170660,699,서울,용산구,이태원2동,2019,1
9277,9277,3,11170685,787,서울,용산구,한남동,2019,1
9278,9278,3,11170690,614,서울,용산구,서빙고동,2019,1
9279,9279,3,11170700,440,서울,용산구,보광동,2019,1
9280,9280,4,11170510,462,서울,용산구,후암동,2019,1
9281,9281,4,11170520,472,서울,용산구,용산2가동,2019,1
9282,9282,4,11170530,773,서울,용산구,남영동,2019,1
9283,9283,4,11170555,607,서울,용산구,청파동,2019,1
9284,9284,4,11170560,604,서울,용산구,원효로1동,2019,1
9285,9285,4,11170570,457,서울,용산구,원효로2동,2019,1
9286,9286,4,11170580,500,서울,용산구,효창동,2019,1
9287,9287,4,11170590,545,서울,용산구,용문동,2019,1
9288,9288,4,11170625,991,서울,용산구,한강로동,2019,1
9289,9289,4,11170630,518,서울,용산구,이촌1동,2019,1
9290,9290,4,11170640,378,서울,용산구,이촌2동,2019,1
9291,9291,4,11170650,1588,서울,용산구,이태원1동,2019,1
9292,9292,4,11170660,701,서울,용산구,이태원2동,2019,1
9293,9293,4,11170685,779,서울,용산구,한남동,2019,1
9294,9294,4,11170690,624,서울,용산구,서빙고동,2019,1
9295,9295,4,11170700,441,서울,용산구,보광동,2019,1
9296,9296,5,11170510,462,서울,용산구,후암동,2019,1
9297,9297,5,11170520,473,서울,용산구,용산2가동,2019,1
9298,9298,5,11170530,799,서울,용산구,남영동,2019,1
9299,9299,5,11170555,607,서울,용산구,청파동,2019,1
9300,9300,5,11170560,611,서울,용산구,원효로1동,2019,1
9301,9301,5,11170570,455,서울,용산구,원효로2동,2019,1
9302,9302,5,11170580,506,서울,용산구,효창동,2019,1
9303,9303,5,11170590,544,서울,용산구,용문동,2019,1
